,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
ANKDD1A,33.875995350821526,-0.2586515904525246,0.27153701162151994,-0.9525463542076704,0.3408199689902487,0.4887243300428171,False
CLDN6,10.817884901219303,0.3197762488172889,0.3357737040691861,0.9523564381068954,0.3409162440418775,0.48878271076902313,False
VAMP2,362.7553155570942,0.2016717664858892,0.21181501238062345,0.9521127148603271,0.3410398213144168,0.4889110940028851,False
CD109,2282.4565717131204,0.18416770511976094,0.1934585015011813,0.9519752489069929,0.3411095346097138,0.48896224049123416,False
LINC00857,162.54664845861865,-0.1152348148163396,0.12108660419077384,-0.9516726939900416,0.3412630018330265,0.4891334215637293,False
PPP1CC,1812.2623762318651,-0.11732304965940726,0.12332333255891403,-0.9513451122751623,0.34142921341809795,0.4892252224181523,False
DCP2,237.23538533875762,0.13831765902489668,0.145374434267726,0.9514579349637684,0.34137196250012913,0.4892252224181523,False
NACA,7863.8155122046455,-0.13579604173825777,0.1427344705656152,-0.9513892558688699,0.34140681239343906,0.4892252224181523,False
ZP3,160.78339077679476,-0.2434782864364555,0.2560825044106667,-0.9507806360953168,0.3417157443618828,0.4893917240058626,False
DMKN,903.1378677214338,0.24607098715878176,0.25879449498202783,0.9508354772997406,0.34168789994475823,0.4893917240058626,False
POLQ,290.98709337259817,-0.18230374945402067,0.19173161415666098,-0.9508278029989516,0.3416917963150693,0.4893917240058626,False
DOK1,75.65110720282148,-0.173117288654776,0.1820487605261831,-0.9509391228723991,0.3416352801464717,0.4893917240058626,False
TMEM136,114.59396065280427,0.11239368102776977,0.11818602365591731,0.9509896140933621,0.3416096481480032,0.4893917240058626,False
GNL3,1323.5048355556503,0.07494014292358946,0.0788861758626816,0.9499781438770581,0.34212335822420226,0.489926651141237,False
HDAC5,360.2704368727181,-0.15536744432550678,0.1636314811051744,-0.9494960460917916,0.34236838202184994,0.49019181991843613,False
NOP10,1718.4686572150963,-0.0836841891287174,0.08813690614644919,-0.949479540269622,0.34237677300999503,0.49019181991843613,False
GRSF1,1201.2489885456469,-0.10925739230142995,0.11510023372030861,-0.9492369282839453,0.3425001237101354,0.4903195592645545,False
TMEM165,995.6605619241096,0.0877001259865757,0.09240945373983353,0.9490384634615814,0.34260104988740236,0.490415173643127,False
SRD5A1,243.54974422853618,-0.073955392769712,0.07794078186636313,-0.9488664470484212,0.3426885415202048,0.49049154004974216,False
GGN,11.701826862878598,-0.4408042631491291,0.46460714908457407,-0.9487677148697683,0.3427387655020645,0.4905145552104661,False
IQCK,183.83376453121204,-0.08064057371175738,0.08500119135032645,-0.9486993350411161,0.3427735523323485,0.490515474928431,False
L3MBTL3,278.89583868305857,0.14158759456810063,0.14928158514767687,0.9484598815589682,0.34289538715070655,0.4906409493831724,False
ZNF425,38.893559298952574,0.10852445331535199,0.11446284642114503,0.9481194702782089,0.34306863730488846,0.490839960514095,False
WNT7B,1613.285972563336,-0.14576125302088563,0.15376143534113132,-0.9479701636337051,0.3431446436152351,0.4908509359928774,False
SLC22A4,41.523031951949534,0.185630948682362,0.19581825487326282,0.9479757073849205,0.34314182131090265,0.4908509359928774,False
WDR45,543.8759291918038,-0.15558283073485066,0.16418324544989626,-0.9476169770461129,0.34332448024293694,0.4910592874522135,False
HMGN3,956.7825329495074,-0.227061929138427,0.2396565104500639,-0.9474473641964292,0.3434108656295589,0.4910850582952661,False
NEU3,71.51086532960136,0.2598773972466913,0.27428663479890586,0.9474664977286306,0.34340112005064205,0.4910850582952661,False
CENPQ,142.44439542057242,0.176202150863504,0.18605348900724547,0.9470510432440327,0.34361276966017484,0.4913248779673606,False
ERGIC3,2686.9124137918975,-0.18176172934043897,0.1920342071244387,-0.9465070419597529,0.3438900322336791,0.49162346532680207,False
DHPS,512.8369931296379,-0.1627523263674703,0.1719450292997924,-0.9465369660887709,0.3438747770121343,0.49162346532680207,False
SUN3,10.64026630618172,0.4575409155288009,0.4836492334036318,0.9460180724549146,0.3441393684764147,0.4917874127870399,False
SLC34A2,49.342766563656575,0.5290326279450168,0.5592230619357461,0.9460136105863992,0.34414164421189697,0.4917874127870399,False
RRAS,1450.4629646460037,-0.18642540351399678,0.1970427804293228,-0.9461163870495911,0.3440892264487182,0.4917874127870399,False
GLUD1P3,20.974645521846877,-0.2154845294088733,0.22777711261102693,-0.9460324039529574,0.34413205889107557,0.4917874127870399,False
UQCRC2,2395.1928612739052,-0.04766438433807245,0.05041565903547737,-0.9454281715236758,0.3444403254000731,0.4920907052986055,False
USP35,173.98648414322486,0.09209471743167086,0.09741388605875634,0.9453961971717547,0.34445664294046896,0.4920907052986055,False
LSP1,9.117697051196933,-0.3150996395493095,0.3332537349803538,-0.9455247052756526,0.3443910641136091,0.4920907052986055,False
SKAP1,28.659849247764015,0.23838012137108525,0.25223697271490225,0.9450641545738852,0.3446261241176708,0.49222882010493274,False
SNX4,339.0201825575887,0.13097928611427845,0.13860701920252902,0.9449686377202504,0.3446748876801078,0.49222882010493274,False
DEPTOR,39.34047795514538,-0.19553234110468654,0.20692604003552864,-0.9449383029371953,0.34469037520921786,0.49222882010493274,False
ZSCAN23,4.594411694650118,0.47151367720825754,0.4989279892743452,0.9450535695422505,0.3446315278042159,0.49222882010493274,False
DOC2A,79.10491226808045,-0.3162892436886449,0.3348893923587166,-0.9444588300063319,0.3449352307471314,0.4925295224046606,False
SDCBP2-AS1,36.68060594629414,-0.15360416528994622,0.16269927295499206,-0.9440986582185783,0.3451192349463732,0.4927366344535945,False
TTC19,657.8414430400795,0.08850428084876392,0.09375049776879348,0.9440406499710783,0.3451488759923793,0.4927366344535945,False
DHX8,908.6807868875239,0.11659010625444204,0.12354368599819163,0.9437156202069982,0.34531498968344165,0.4927806855228307,False
TTC3,1531.1584586073016,0.14239861691015787,0.15089205860108834,0.9437118045199151,0.3453169400778461,0.4927806855228307,False
DNAJC2,518.3582176007991,0.1061127095948756,0.11241808463780158,0.9439113816674498,0.3452149353308318,0.4927806855228307,False
EVC,356.94359238772887,0.23123726911478606,0.245005305732443,0.9438051491313733,0.3452692288497392,0.4927806855228307,False
MANBA,378.47077876673364,0.13829025374427376,0.1466207827513106,0.9431831637322071,0.345587223529532,0.49311740695523004,False
ANAPC13,422.76479355751053,-0.17171174392881225,0.1822504926045303,-0.9421743748117799,0.34610337115130985,0.4938048495341858,False
ZNF396,17.186771290940406,0.19021447498913285,0.2019364084772581,0.9419523523443997,0.3462170350160342,0.49391796673687655,False
ZNF581,323.8210431425367,-0.23399281404707853,0.24846155391982255,-0.941766685249771,0.3463121050887159,0.49400453795099725,False
LOC257396,56.254052714071136,-0.1049261844325089,0.11142807996384481,-0.9416493981279621,0.34637217004555054,0.49404116311302415,False
CCK,4.777710590068448,-0.37911394004916293,0.40288781650802913,-0.9409913244214662,0.34670930508985687,0.49447293526465635,False
BRI3BP,215.65368223048154,-0.2452924204189462,0.26069985615811364,-0.9408997152272194,0.3467562535802762,0.4944908019589287,False
MON2,473.7861891009212,0.13391223792641305,0.14235584597365278,0.9406866083406052,0.3468654836747147,0.49459747280108696,False
CRYGS,12.850091129440539,-0.3429892079962897,0.3647434280625717,-0.9403574721501218,0.34703422879469326,0.49478897686230283,False
RPL7A,18238.91293467723,-0.17750945589600614,0.18880989370253942,-0.9401491225648558,0.3471410747239019,0.4948448342998595,False
CDYL2,17.915750962959173,0.24813556673097426,0.263932805796285,0.9401467391760928,0.34714229709550215,0.4948448342998595,False
ANKRD49,125.03316440280196,0.1156885372895631,0.12316101145116114,0.9393275999153253,0.34756257231329746,0.4953947726811024,False
IREB2,961.8643427409647,0.17934670399574065,0.19099590927879484,0.9390080901363705,0.34772659067886036,0.4955302253439647,False
ZNF263,515.3565585804372,0.07912469243110755,0.08426202513139311,0.9390314593997151,0.34771459254404935,0.4955302253439647,False
SAMD15,27.62868732955027,-0.20524916747141356,0.21863311486866183,-0.938783530549394,0.34784189640264285,0.4956453762864875,False
MDFIC,265.8993793304897,-0.12327680532609434,0.1314243685239976,-0.9380056888276732,0.3482414865873036,0.496165545602817,False
FAM120C,144.43074171561824,-0.08485882596974477,0.09048112107196918,-0.9378622298705561,0.3483152156878303,0.4961817416392601,False
HEXA,1595.2597652757534,-0.08465042234657288,0.09026663474737387,-0.9377819676504072,0.34835646987147273,0.4961817416392601,False
TECPR2,351.93488695958155,-0.08297072996147309,0.08847502069084824,-0.9377870647964199,0.3483538498840282,0.4961817416392601,False
HERC2P2,680.1783910739796,-0.18117923003084074,0.19321833045522646,-0.9376917273013313,0.3484028564474161,0.4961986156164945,False
SUN1,1636.3205374207741,0.10309540570358383,0.11001578737610221,0.9370964673564511,0.34870893843244655,0.4964734964314262,False
MOB1A,772.4263316023232,-0.2699083709971705,0.2880335569812196,-0.9370726585679361,0.34872118443652544,0.4964734964314262,False
KLC3,116.94383736205002,-0.33909134925639517,0.36180056217529605,-0.9372327870847862,0.3486388279058471,0.4964734964314262,False
SLC20A2,757.9505364187778,-0.08311784359227876,0.08870184162987246,-0.9370475523958778,0.3487340980432634,0.4964734964314262,False
LGMN,1033.4987390904055,0.08012359797168628,0.08554331497938734,0.9366435938447439,0.3489419198697298,0.4967201368260541,False
C9orf135,4.7370390631429915,-0.4618968407464084,0.4932352558703166,-0.9364635541540692,0.3490345690105259,0.49680279583921677,False
DLL4,10.748358916313828,-0.39507340309938943,0.42215814213739955,-0.9358421967159528,0.3493544420109521,0.49715957542638317,False
VSTM4,4.388359644508909,0.40527498743827844,0.43304552017665515,0.9358715621234274,0.3493393205957702,0.49715957542638317,False
PLAC1,3.851497464664468,0.4531673651625529,0.48447427451939906,0.9353796248770839,0.34959269346134714,0.4974000826251077,False
RAD51AP1,204.32925534458866,-0.21613669170712396,0.2310617105368822,-0.9354067846417335,0.34957870175065386,0.4974000826251077,False
SH3BGRL,816.7115083615577,0.12307889592812303,0.13160158551589027,0.9352387013092773,0.3496652978015955,0.49745411648026544,False
MYO3B,23.332386593469565,-0.2715362093763462,0.2904990294906488,-0.9347232927161534,0.34993091970567547,0.4977827104160545,False
CXXC4,22.495867540614707,0.3458561131655517,0.37028037754897813,0.9340384587887167,0.3502840549816417,0.4982357162243827,False
SLC25A46,390.4802405096436,-0.204064750563142,0.21856619699418178,-0.9336519249981469,0.3504834712651341,0.49847000774130457,False
RBM20,77.47340550969366,-0.26506315987804835,0.2840208760587987,-0.933252384670394,0.3506896733926982,0.4987139029854981,False
HSPA5,12717.831721482245,0.09262801111159377,0.09926947192319799,0.9330966440846735,0.35077007169184815,0.49877886270663074,False
SON,2551.1145502243016,0.10093325746039672,0.10818178470311707,0.9329967862647814,0.35082162765774916,0.4988028011610476,False
LOC100289495,10.347007892134785,0.30251861959709264,0.3244235966142414,0.9324803212659186,0.3510883519632675,0.4991326337757844,False
SLC5A10,69.16959556487147,-0.7146305383484552,0.7665075088888528,-0.9323203361496097,0.3511710010891904,0.4991363450837472,False
RAD54B,179.06755098079438,-0.1402465975126664,0.15043502689186933,-0.9322735563006466,0.3511951701269328,0.4991363450837472,False
TRIM10,7.720594577451657,-0.4324006097218064,0.4638130400933289,-0.9322735075210441,0.3511951953297032,0.4991363450837472,False
MYLK-AS1,16.7064271033507,-0.18826105253333034,0.2019778550787144,-0.932087591780602,0.3512912600295589,0.4991842191066163,False
BTG2,646.1785157121999,0.1925567626189302,0.20658960459625436,0.932073823342907,0.3512983749942845,0.4991842191066163,False
ABCC10,302.12494994078594,-0.09224775775837052,0.09902308548970994,-0.9315783011826725,0.35155450132870925,0.4994987603687308,False
SSUH2,3.853892868917903,-0.3665650362369469,0.3938652903498315,-0.9306863164087485,0.35201584996474033,0.5001047963403342,False
TREM2,30.833850587347765,-0.24979637687969633,0.2684493715772076,-0.9305157818477271,0.35210409676795795,0.5001807034676637,False
CDC14B,248.30219808929624,0.11153419985734946,0.11989077169029394,0.9302984565439992,0.3522165767501684,0.5002910165703894,False
CASP4,621.6425989170516,0.20788631298245724,0.22348782725190494,0.9301907649231275,0.3522723225969231,0.5002931911790317,False
LENG9,122.1082110383869,-0.2081742063032945,0.2238045000884791,-0.9301609494938426,0.352287757341437,0.5002931911790317,False
SLC38A5,761.4598080260686,-0.1802055822960517,0.19376539344825253,-0.9300194378836686,0.35236102040157935,0.5003120934812724,False
OBSCN,435.39135431992366,0.13514745893980665,0.14533503416068236,0.9299028257040053,0.3524213998337046,0.5003120934812724,False
NDUFAF1,244.55590982239346,0.10903120108727464,0.11725472186077485,0.9298661866831718,0.3524403721307585,0.5003120934812724,False
PDGFRL,214.16054436881964,-0.22440926173216366,0.24133112056418543,-0.929881157504835,0.3524326199111103,0.5003120934812724,False
CPS1,533.0484280957111,-0.2080100991202661,0.22380360341183186,-0.9294314119576378,0.3526655550904275,0.5005328358455919,False
S100A5,4.662421346363514,-0.39630032227522183,0.4263810201045959,-0.9294511331156462,0.3526553389365831,0.5005328358455919,False
NOMO1,1180.5584430221118,0.08742674688467728,0.09408641980614924,0.929217490311639,0.35277638497863917,0.500640674365616,False
CCDC97,607.6964672142618,-0.09319716348912166,0.10031954704566655,-0.9290030331446502,0.3528875144287029,0.5006994599785428,False
MIR205HG,695.6374134507934,-0.1698547938586811,0.18283288532497072,-0.929016645757014,0.35288045985788885,0.5006994599785428,False
PKD2,488.32845801593595,-0.16105399411678428,0.17339865892132592,-0.9288076108469637,0.35298879949143736,0.5007937086207771,False
FAM171B,82.1539314368953,0.25665294024426033,0.2765141585057506,0.9281728705364748,0.35331790471789837,0.5012111206850329,False
CUTC,257.3903368329199,-0.09061538342890055,0.0976362490198458,-0.9280916087884719,0.35336005196294995,0.5012214165185366,False
DNAJB9,225.72640442857818,0.1857527736126387,0.20020922934789603,0.9277932601691558,0.3535148208158434,0.5013914419824668,False
CETN3,300.43713450386286,0.13829529506753874,0.14912229547426986,0.9273951599772733,0.3537214026962622,0.5016349132413132,False
KAZN,85.469814543061,0.08910102427286672,0.09608393456542391,0.9273248923023389,0.3537578738709988,0.5016371153914488,False
GALNT4,18.07798522144812,-0.2869038553188357,0.30943368387066533,-0.9271901227106017,0.3538278302574436,0.5016867952505364,False
PARM1,76.70800105804481,-0.25813380698263816,0.2784698097305674,-0.9269723250516626,0.35394090344776574,0.5017975938942666,False
UBE4B,670.1965440943953,-0.09089147801199143,0.09808522249286927,-0.9266582233485701,0.35410401465141894,0.5019793047643857,False
ACVR1B,428.72540808989663,0.10619938980470647,0.11462066763399287,0.9265291504305554,0.35417105523878467,0.5020248031139991,False
CSRNP1,297.5424995494603,0.23918585187705554,0.25820575346380353,0.9263381960641932,0.35427025181022587,0.5020976280941901,False
FUBP3,1139.2904289873147,0.20296146461152817,0.21911087992263992,0.9262956941398185,0.35429233300785223,0.5020976280941901,False
AP1G1,1613.6501334552104,0.10506279271220076,0.11346424485952931,0.9259550693019666,0.35446933061697816,0.5022989153327587,False
TUBGCP4,155.94918697786193,0.1255157357207053,0.13564745377652795,0.9253084538356752,0.3548054825872765,0.5023358350101222,False
PI4KA,731.0712581422462,-0.08974855597099378,0.09700109929943142,-0.9252323594184241,0.3548450545512126,0.5023358350101222,False
MAPKAPK5-AS1,213.11659471867074,-0.1356463675703131,0.1465839219649117,-0.9253836693139048,0.3547663704428551,0.5023358350101222,False
TTC30B,81.74275573118462,-0.1520203980122954,0.16421917947954573,-0.9257164631688484,0.3545933498834033,0.5023358350101222,False
NICN1,155.58735224450302,-0.11912742242651492,0.12867935575058473,-0.9257694968368972,0.3545657824377043,0.5023358350101222,False
