"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"SFSWAP",668.179260949313,-0.128758500523594,0.10972560991397,0.184738713781782,0.326548202200727,FALSE
"TMX3",565.820197230207,0.171664377924167,0.170588159968399,0.18472571287908,0.326548202200727,FALSE
"HIST1H2AG",12.2218692323456,-0.173770291640117,0.259410676053952,0.184752908109591,0.326548202200727,FALSE
"FABP5",917.081098507572,-0.162210695663991,0.147363040963494,0.184790133250345,0.326548202200727,FALSE
"ALDH1B1",755.120853435279,-0.121214272049691,0.0996802390227329,0.184806504534309,0.326548202200727,FALSE
"UBAC2-AS1",14.0414473530606,-0.186972722388862,0.225818113279174,0.184932489403742,0.326733215371586,FALSE
"ZSCAN30",95.98628393847,0.188620077110712,0.203467660443927,0.18495701052295,0.326738943462943,FALSE
"PDPN",378.986309384318,0.203509785394859,0.172887014136942,0.185281734151475,0.327271640602966,FALSE
"LRRC8D",679.150049864252,0.13336527161783,0.112185424382178,0.185322495281198,0.327271640602966,FALSE
"GOLGA2P5",68.9383226264928,-0.167011004709606,0.157761050868466,0.185317068453331,0.327271640602966,FALSE
"ARHGAP24",110.117943774187,0.165291664196246,0.151543755804485,0.18536818564327,0.327314683826175,FALSE
"MEG8",3.52133453509214,-0.108474569727853,0.2728693458945,0.185403950706124,0.327323626739788,FALSE
"NDUFB2-AS1",9.41079740489575,-0.188020465227461,0.238308392207449,0.185415884427397,0.327323626739788,FALSE
"APOE",170.358101949666,-0.186652034902942,0.227340255285311,0.185490221000456,0.327417213870789,FALSE
"ST7-OT4",1.51645648703191,-0.116550735121693,0.272370085057757,0.185644831070849,0.327652457596884,FALSE
"TSG101",978.076243367034,0.0834907636153805,0.0654590436450089,0.185681351000282,0.327679248892005,FALSE
"SNX30",224.449679045415,0.172887834494511,0.16536303933842,0.185962495750563,0.328137683549746,FALSE
"ATP6V1C2",19.9838633111439,0.155006070724144,0.274855778541765,0.186091682485568,0.328327908142698,FALSE
"ZDHHC6",576.238946310352,-0.134693522277425,0.110894630281064,0.186150569122729,0.328356345649569,FALSE
"CYP26B1",300.695773490818,0.168665545169928,0.158046695372582,0.186144877090617,0.328356345649569,FALSE
"DNAH11",33.5414215726013,0.193867226773029,0.2366776136725,0.186302827566859,0.328587171753861,FALSE
"LRRN1",74.1904201819489,0.205206920321828,0.296584696332497,0.186339329141649,0.328613804866203,FALSE
"CEP70",257.339623645238,0.157609467208385,0.14069443920346,0.186391636596588,0.328668302703332,FALSE
"FUT11",250.368326914501,0.16970347704711,0.157506229006079,0.186804154835104,0.329357882362271,FALSE
"BDH2",236.256459211852,-0.154397831946336,0.141069214408464,0.186859945044942,0.329418422062582,FALSE
"KCTD6",90.1468374638434,-0.172083570783002,0.178750409334675,0.186911823269526,0.329472052152862,FALSE
"CDRT1",75.4613518652218,0.15823475774829,0.151579677648018,0.186963789925971,0.329490281035355,FALSE
"ACVR1C",3.96484330278395,-0.139979498873155,0.271612835637363,0.186965080993882,0.329490281035355,FALSE
"FAM13B",273.112443345809,0.166232284304689,0.154012525316939,0.187000414707206,0.329514731217483,FALSE
"COPS3",1142.21203151428,-0.147731156762195,0.132803804368239,0.18711734428658,0.329645114905971,FALSE
"RRP1B",908.980065714317,-0.13638836701491,0.115940889516005,0.187105323447057,0.329645114905971,FALSE
"CENPK",223.113670105597,-0.184115439298789,0.222711011511452,0.187162450013594,0.329686752318313,FALSE
"PTEN",625.949909553412,0.10853997498116,0.088767976399769,0.187236753478822,0.329779806110039,FALSE
"IRX2",141.916504833633,-0.154443895950111,0.138683358854254,0.187355183249643,0.329924574506602,FALSE
"C5orf30",270.919836491317,-0.135049621044096,0.116114902810755,0.187361920527357,0.329924574506602,FALSE
"RPUSD4",236.299571816153,-0.118630287425895,0.0975608897485713,0.1874248631997,0.32999756615427,FALSE
"PPP1R3C",166.433426590535,0.169293205928468,0.162258753633365,0.187524183184741,0.330105677275145,FALSE
"NAT1",83.1605967630196,-0.126763693731802,0.106945345129214,0.18752926231658,0.330105677275145,FALSE
"CAMKMT",107.966341346009,-0.138596537076868,0.118148470625863,0.187564208934828,0.330109519654942,FALSE
"LOC100130872",2.18123869712892,-0.0673382753818094,0.259059514360915,0.18757444213542,0.330109519654942,FALSE
"TMTC1",37.8547393207737,0.183601442161183,0.187301457516643,0.187691930324795,0.330278431141099,FALSE
"LTV1",485.95421361445,-0.126708235821249,0.106829724143335,0.188003298368383,0.330788432043832,FALSE
"GJC1",497.327704014495,0.143609266145144,0.127176458645513,0.188051294905009,0.330834971730799,FALSE
"LTB4R",314.743229890244,-0.175971914935519,0.183909143958311,0.188288480854114,0.331214299864237,FALSE
"ADAM21",7.12573372746586,0.193667009138769,0.246900981892741,0.188332708572409,0.331254151217564,FALSE
"NT5DC1",427.051246078597,0.117895301620077,0.0966937950316565,0.188420574064178,0.331370738146312,FALSE
"PPCDC",260.953574606025,-0.171530469996523,0.229052879216552,0.188493620016874,0.331423283563391,FALSE
"SETD6",175.145221867966,-0.099755531671599,0.0796753660102973,0.18848474054904,0.331423283563391,FALSE
"FHL1",395.136097661251,0.18207947241674,0.198819653725484,0.188546517565763,0.33147833492355,FALSE
"STEAP1",405.640210316184,-0.182574840196482,0.231978418513734,0.188571305145629,0.331483959989826,FALSE
"SMC3",1200.09601034026,0.162736690707957,0.150868613138455,0.188660291686471,0.33152652538862,FALSE
"FAM198A",1.96040176827752,-0.081442621521043,0.259261903675077,0.188644471511878,0.33152652538862,FALSE
"SNORD69",1.64924426667008,0.14548413678489,0.281610043842672,0.188636147361669,0.33152652538862,FALSE
"ZC3H10",78.5853858214317,0.125500010316952,0.106266602151523,0.188703332958,0.331564215307254,FALSE
"CREB3L3",4.71513132859602,-0.136076732710982,0.269584134413104,0.188880425436925,0.331685605281792,FALSE
"RPL31",8663.09810933155,-0.174938221635501,0.190995263145867,0.188828973587679,0.331685605281792,FALSE
"SMARCC1",1407.14985311534,0.145185792725098,0.126414213613999,0.188874179046229,0.331685605281792,FALSE
"CNTRL",292.2941655647,0.160953137058987,0.149775724538035,0.18879480717581,0.331685605281792,FALSE
"MED14",820.795579133768,0.139671458090192,0.121546379949711,0.188858626449181,0.331685605281792,FALSE
"C14orf39",3.07976794409268,-0.0821471834084581,0.262389287576967,0.188945877813771,0.331762601924581,FALSE
"LOC100506023",5.90212432531019,-0.183026348124887,0.250351026136353,0.188973028923878,0.33177233696846,FALSE
"ARHGAP29",902.729823474147,0.17082380740258,0.171371005473358,0.18901490853032,0.331807925058084,FALSE
"ZFP36L2",1054.59255014086,-0.156417712627086,0.149309610086214,0.189123487950785,0.331960580416587,FALSE
"APLP2",8038.42453107224,0.125897367780019,0.104059877192668,0.18918040556712,0.332022531430234,FALSE
"RGS18",3.18691360912397,-0.048410077094815,0.258142451429128,0.189283905852809,0.332090307857619,FALSE
"CYB5A",940.21993991395,-0.143431285114214,0.124459836231883,0.189245640358842,0.332090307857619,FALSE
"APOBEC2",1.46351877456984,-0.0960129259664773,0.267966892636808,0.18926377512311,0.332090307857619,FALSE
"TOX4",988.659339325404,0.120912206754165,0.10009935946094,0.189336108866716,0.332106003158375,FALSE
"IL27RA",127.365355616283,-0.119135165696919,0.09872495956392,0.189316483297922,0.332106003158375,FALSE
"ZNRF2P1",32.3717678438968,-0.179494822765984,0.261437071508386,0.189410750290817,0.332198980093147,FALSE
"CREB3L1",8.62942427796911,0.171570761514481,0.268260976329203,0.189471318069473,0.332242325484853,FALSE
"NTM",78.0616142921977,0.206489766708932,0.192890006784825,0.189478739451049,0.332242325484853,FALSE
"DNAJC9-AS1",8.52120096810977,-0.102610455079971,0.267992797523815,0.189555428349922,0.33230090219352,FALSE
"STON1",12.1519927845697,0.176820204126775,0.259535908083283,0.189543286696764,0.33230090219352,FALSE
"MILR1",12.0861509445706,0.188802375611532,0.229793047239367,0.189641057417461,0.332413063543963,FALSE
"NAB2",272.122722260594,-0.134075162317498,0.114325885924391,0.189677383866752,0.332421098209231,FALSE
"RMRP",204.097853027717,-0.0673041526744077,0.258935199238422,0.189688939271201,0.332421098209231,FALSE
"CCNL2",1224.87261480325,-0.168239179674674,0.16482491768046,0.189756364707148,0.332470474419802,FALSE
"CHRD",3.67463212464622,-0.127792425431705,0.279705257596338,0.18976041926507,0.332470474419802,FALSE
"TNKS1BP1",2943.02927287178,0.117137366423162,0.0991606154782377,0.189900014844858,0.332677093889652,FALSE
"USP10",1127.16686105836,0.110400412622464,0.0906037723641066,0.19000197001686,0.332817733243085,FALSE
"TSTD3",37.1163876028371,-0.136406850183665,0.116631863411504,0.190267794761726,0.333245350583587,FALSE
"TMEM68",182.590832996007,0.150839110956085,0.136702719207991,0.190294148238765,0.333253495233376,FALSE
"ECHDC3",137.52325252658,-0.155877153852837,0.144226116312781,0.190329004667499,0.333276527160389,FALSE
"LRRN2",160.040063783711,-0.17381364282095,0.174522515720149,0.190452784119077,0.333303225455713,FALSE
"NDNF",2.99949628604364,-0.0816956427809741,0.263316244903863,0.190410098164779,0.333303225455713,FALSE
"OXCT1",212.575189076431,0.174738828980249,0.17278657199549,0.190436579550544,0.333303225455713,FALSE
"ZNF367",158.345919358376,-0.178636390211836,0.22440701819245,0.190413971015574,0.333303225455713,FALSE
"POLA1",398.3306524029,-0.163456454406323,0.15400866297193,0.190397341487621,0.333303225455713,FALSE
"CEACAM1",542.819567099217,-0.14269487793177,0.257125554360294,0.190531421778421,0.333402846884064,FALSE
"CYP7B1",9.94992382131111,0.187896239806837,0.211743774664408,0.190580606489817,0.333450913018589,FALSE
"ARPC3",4586.31099733914,-0.147448651105222,0.132180449072242,0.190636062878681,0.333509940241785,FALSE
"DDX23",1907.51842784379,-0.125065718454888,0.105411803511157,0.190697846610933,0.333580022181689,FALSE
"LEMD1",26.3923154351921,0.24532772163504,0.241061818019883,0.190772202805201,0.333672078149432,FALSE
"EIF4EBP3",1.92350043106677,-0.130587789508033,0.269647484431472,0.190816226335263,0.333673061767221,FALSE
"CSPP1",222.632972103829,0.114748004901403,0.0952086976150777,0.190804459217158,0.333673061767221,FALSE
"PPP1R14D",3.87313575065059,-0.0706957444849934,0.259307877355395,0.190844243274567,0.333684053231722,FALSE
"RPL4",31740.0700798529,-0.14441388173815,0.128545421133458,0.191007664158611,0.333923711623305,FALSE
"NEK6",535.752072986424,0.138974087645028,0.123085899766416,0.191024805138334,0.333923711623305,FALSE
"KLHL35",12.6503011273392,-0.17706429456703,0.249946835121009,0.191208388113706,0.334206579338185,FALSE
"TOX3",74.6158921297157,0.177072476374119,0.177469744327099,0.19160434185373,0.334860535984978,FALSE
"DOT1L",320.191339169452,-0.152859363080329,0.144138868075854,0.191661222408439,0.33492182429516,FALSE
"PLEKHG2",884.293268876022,0.160351362960354,0.151833253124875,0.191696671814799,0.334945652675949,FALSE
"KRT23",7284.87692118498,-0.0255444452110896,0.250244625789394,0.191726211607647,0.334959151124748,FALSE
"VAMP8",1070.79826002893,-0.182571650652065,0.206098120748419,0.191762928612122,0.334985184168275,FALSE
"CHEK1",369.50517088036,-0.127126716802043,0.107788107913604,0.191870398564736,0.33513479353447,FALSE
"CCDC173",3.29038612706178,-0.159616113207847,0.263734172059072,0.191927197780233,0.335157752975717,FALSE
"FAT4",92.4414902207303,0.186474206777261,0.207253886271331,0.191908241359338,0.335157752975717,FALSE
"PTPN22",2.63878367959659,-0.108423402134025,0.267282569937978,0.19195652302928,0.33517084502099,FALSE
"CBLN2",4.35919168451694,-0.115559203181119,0.268884356625934,0.19207544874819,0.335340365608693,FALSE
"ZBTB18",250.704213191624,0.127224102609572,0.109165156468182,0.192110075982565,0.335362689485253,FALSE
"WDSUB1",132.191985576385,0.152004137591889,0.141420747892912,0.192155144309849,0.335403233020089,FALSE
"SLC35A3",240.333455674614,0.153897091713194,0.14100831273686,0.192343016205362,0.335692999981057,FALSE
"KLHDC8A",4.41305728867366,0.212848309212212,0.277503115517778,0.192377320604923,0.335714712795612,FALSE
"LDLRAD1",3.57326191527213,-0.0684319256823836,0.260122590187279,0.192404263730792,0.335723576089354,FALSE
"RPRML",1.74954179306579,-0.104884928823004,0.266049884986995,0.192571375579392,0.335976988071987,FALSE
"YAP1",1123.73973954605,0.157507479227608,0.147782344450044,0.192785009176227,0.336254148453306,FALSE
"IFI27",877.611365112396,0.115375171286633,0.267901555108512,0.192759431935248,0.336254148453306,FALSE
"ABI2",634.997520796222,0.129175665732142,0.108577049644675,0.192795931161375,0.336254148453306,FALSE
"ULBP3",56.3030657258337,-0.180063151866008,0.219670814050772,0.19290309711831,0.336398805294361,FALSE
"GIGYF1",724.053121521272,-0.127247115774653,0.109594578257354,0.192922688337489,0.336398805294361,FALSE
"GTF3C2",1034.5861322629,-0.105816954038763,0.0875534469923064,0.19303404648757,0.33655046103919,FALSE
"NAPB",131.867394254994,0.155389583057407,0.14140043530186,0.193053497937687,0.33655046103919,FALSE
"TNK1",123.219676098989,0.12799095683432,0.109444428815176,0.193149533851468,0.336656922955718,FALSE
"TUBG2",292.52491417553,-0.151954520248639,0.140186263471922,0.193158416883092,0.336656922955718,FALSE
"SCNN1G",9.20325665088093,0.163559425837991,0.284682997036746,0.193377141934437,0.336979606562757,FALSE
"MKNK2",1943.56073557215,-0.147682685520463,0.138669099093055,0.19338744988805,0.336979606562757,FALSE
"HSD17B3",15.5741687875165,-0.118548660710459,0.267796685509134,0.193429721474179,0.337015020224217,FALSE
"CDS1",302.999355565499,0.154208140404386,0.142870833977164,0.193526234087252,0.337144919946648,FALSE
"PAQR4",586.31894439933,-0.176843512831081,0.189267497918566,0.193616591204429,0.337225811926498,FALSE
"KCNN1",9.99692644463024,0.152439502355673,0.267429274917779,0.193607983148818,0.337225811926498,FALSE
"RP2",314.731715443685,0.147308877014588,0.132080683392186,0.193640392601484,0.337229015356219,FALSE
"SULT4A1",40.0255793690141,0.269010755243861,0.327642721842318,0.193680059926996,0.337259845790319,FALSE
"MYL6",14266.652781381,-0.327880029634828,0.137278226744392,0.193712515772631,0.337278113129465,FALSE
"ZNF761",152.720360080475,0.1798615402939,0.266405495418509,0.194139436037286,0.33798311115108,FALSE
"TNXB",39.26250953543,0.18032516705379,0.219422530270312,0.194214835103408,0.33807604500769,FALSE
"QSER1",604.199684310924,0.166006591378584,0.160561467034942,0.194305900525185,0.338196225636388,FALSE
"COMMD1",395.486249022338,-0.177288238176818,0.197722875647785,0.194401724855373,0.338324661130483,FALSE
"LRRC4B",27.310578261716,-0.168711835948434,0.248531983520708,0.194664066429787,0.338742830919015,FALSE
"MSX2",64.908669323718,-0.168802954514875,0.183816782754646,0.194781378365476,0.338908562583783,FALSE
"MIR5047",362.521887897467,0.181481727611838,0.243160397163743,0.194831699462253,0.338956662399886,FALSE
"TMC6",459.240575415776,-0.172529945528738,0.174338180956039,0.194853172191715,0.338956662399886,FALSE
"KBTBD8",20.1487417810523,-0.17202001923525,0.248530490779878,0.195095334309866,0.33933947194472,FALSE
"CSAD",117.33631117099,-0.342459477514756,0.240960256288826,0.1951973980394,0.339440095911096,FALSE
"HGC6.3",1.92950807451205,-0.0690807342265677,0.263616470673482,0.195184311102953,0.339440095911096,FALSE
"TMX2",1116.89503860432,-0.124723604891754,0.105835400363111,0.195289125946867,0.339485360388856,FALSE
"RAB27A",183.996357801576,0.111821939909509,0.0927450023848624,0.195281971434313,0.339485360388856,FALSE
"SNORD58A",7.61761918693706,0.187290569976995,0.233440743020754,0.195289755018871,0.339485360388856,FALSE
"KRT83",17.9583219319378,-0.165509439704311,0.241892278909507,0.195409015399176,0.339654225883444,FALSE
"CHMP2A",2000.68990606565,-0.175630316364145,0.191239741735132,0.195509297814437,0.339762490731549,FALSE
"TRMT10A",95.8814959881131,0.119615788930998,0.100732303509731,0.195515556372775,0.339762490731549,FALSE
"HES5",7.19873112798413,-0.0271685065527709,0.25607739003831,0.195570277628051,0.339782139306455,FALSE
"USP36",676.103972458225,0.127448920192528,0.10956096130392,0.195571119973328,0.339782139306455,FALSE
"OVGP1",29.3176035074562,-0.145358659999083,0.260999832865961,0.195627448240235,0.339841550823487,FALSE
"ANKRD34A",19.2430651334014,-0.177759561057459,0.21274072384938,0.195824975270923,0.340107736148063,FALSE
"CLOCK",428.706380160279,0.128542396218625,0.110228940550443,0.195822602654016,0.340107736148063,FALSE
"POLR2G",1061.50841765367,-0.136629780326646,0.119394751539294,0.195907407880577,0.340197217346505,FALSE
"SPTLC1",1047.2710011527,0.153328505385405,0.139424425635448,0.195920807098349,0.340197217346505,FALSE
"NPY5R",3.9892334491366,-0.0999487054551187,0.264786620998335,0.195950770512027,0.340210773542761,FALSE
"C12orf60",26.3965889870268,0.176124235156989,0.222475421237498,0.196012159293699,0.340278881396806,FALSE
"STK33",31.1569662892226,0.179956283731656,0.186696307372922,0.19604444286151,0.340296452649614,FALSE
"NKTR",688.108761599292,0.165271408744837,0.161439425648833,0.19623084332586,0.340581507773096,FALSE
"CDC37L1",219.502356086546,0.144419679167424,0.131188829084187,0.196392878159036,0.340824213848553,FALSE
"CPXM1",2.71294880772355,0.165312315829378,0.320101527967904,0.196429302605728,0.340825578052338,FALSE
"YWHAH",2101.46710643217,0.0914600056432343,0.0736950656608462,0.196438057034399,0.340825578052338,FALSE
"MAX",611.431360934399,0.125742214576733,0.106802073604431,0.196575881439998,0.340947571880207,FALSE
"MYLK3",1.63820547936072,0.169935570099694,0.283334854186771,0.196542886918044,0.340947571880207,FALSE
